call_id,customer_id,call_date,transcript,sentiment
CALL4495,C10553,2025-08-21,Customer is happy with the product.,Positive
CALL4496,C10475,2025-04-15,Customer said they may consider another provider.,Negative
CALL4497,C10219,2025-11-27,Customer was satisfied with the service.,Positive
CALL4498,C10431,2026-01-19,Customer contacted support for general information.,Neutral
CALL4499,C10157,2025-08-25,Customer is happy with the product.,Positive
CALL4500,C10491,2025-10-10,Customer contacted support for general information.,Neutral
CALL4501,C10510,2025-05-30,Customer said they may consider another provider.,Negative
CALL4502,C10125,2025-08-11,Customer expressed dissatisfaction with pricing.,Negative
CALL4503,C10159,2025-06-08,Customer appreciated the quick resolution.,Positive
CALL4504,C10899,2025-03-30,Customer contacted support for general information.,Neutral
CALL4505,C10217,2026-01-20,Customer contacted support for general information.,Neutral
CALL4506,C10544,2025-01-16,Customer is happy with the product.,Positive
CALL4507,C10775,2025-08-31,Customer said they may consider another provider.,Negative
CALL4508,C10415,2026-03-05,Customer contacted support for general information.,Neutral
CALL4509,C10843,2025-03-26,Customer is happy with the product.,Positive
CALL4510,C10753,2026-01-11,Customer appreciated the quick resolution.,Positive
CALL4511,C10536,2026-06-08,Customer contacted support for general information.,Neutral
CALL4512,C10075,2026-07-20,Customer appreciated the quick resolution.,Positive
CALL4513,C10078,2026-03-25,Customer expressed dissatisfaction with pricing.,Negative
CALL4514,C10012,2025-06-21,Customer appreciated the quick resolution.,Positive
CALL4515,C10173,2026-06-27,Customer contacted support for general information.,Neutral
CALL4516,C10828,2025-09-24,Customer was satisfied with the service.,Positive
CALL4517,C10920,2025-07-06,Customer contacted support for general information.,Neutral
CALL4518,C10588,2025-01-02,Customer said they may consider another provider.,Negative
CALL4519,C10172,2026-05-04,Customer contacted support for general information.,Neutral
CALL4520,C10595,2025-01-30,Customer contacted support for general information.,Neutral
CALL4521,C10532,2025-12-01,Customer said they may consider another provider.,Negative
CALL4522,C10006,2026-08-27,Customer was satisfied with the service.,Positive
CALL4523,C10926,2025-09-10,Customer expressed dissatisfaction with pricing.,Negative
CALL4524,C10519,2025-08-02,Customer is happy with the product.,Positive
CALL4525,C10019,2025-01-18,Customer contacted support for general information.,Neutral
CALL4526,C10349,2025-05-31,Customer was satisfied with the service.,Positive
CALL4527,C10987,2025-05-11,Customer contacted support for general information.,Neutral
CALL4528,C10212,2026-05-10,Customer appreciated the quick resolution.,Positive
CALL4529,C10123,2025-08-13,Customer appreciated the quick resolution.,Positive
CALL4530,C10050,2025-04-12,Customer expressed dissatisfaction with pricing.,Negative
CALL4531,C10389,2026-05-26,Customer was satisfied with the service.,Positive
CALL4532,C10736,2025-09-27,Customer appreciated the quick resolution.,Positive
CALL4533,C10755,2025-06-21,Customer appreciated the quick resolution.,Positive
CALL4534,C10699,2025-06-22,Customer contacted support for general information.,Neutral
CALL4535,C10887,2026-01-12,Customer contacted support for general information.,Neutral
CALL4536,C10788,2026-06-14,Customer is happy with the product.,Positive
CALL4537,C10029,2025-06-08,Customer appreciated the quick resolution.,Positive
CALL4538,C10059,2025-08-15,Customer complained about delayed service.,Negative
CALL4539,C10767,2026-01-16,Customer expressed dissatisfaction with pricing.,Negative
CALL4540,C10463,2025-01-04,Customer complained about delayed service.,Negative
CALL4541,C10212,2026-03-10,Customer is happy with the product.,Positive
CALL4542,C10128,2025-07-17,Customer reported repeated unresolved issues.,Negative
CALL4543,C10753,2025-01-08,Customer is happy with the product.,Positive
CALL4544,C10708,2025-04-14,Customer contacted support for general information.,Neutral
CALL4545,C10802,2025-11-07,Customer contacted support for general information.,Neutral
CALL4546,C10754,2025-02-28,Customer expressed dissatisfaction with pricing.,Negative
CALL4547,C10177,2026-04-13,Customer appreciated the quick resolution.,Positive
CALL4548,C10077,2025-08-23,Customer was satisfied with the service.,Positive
CALL4549,C10966,2025-01-11,Customer contacted support for general information.,Neutral
CALL4550,C10023,2026-06-08,Customer contacted support for general information.,Neutral
CALL4551,C10711,2025-10-23,Customer is happy with the product.,Positive
CALL4552,C10494,2025-08-06,Customer was satisfied with the service.,Positive
CALL4553,C10407,2026-04-04,Customer contacted support for general information.,Neutral
CALL4554,C10904,2025-09-03,Customer was satisfied with the service.,Positive
CALL4555,C10746,2025-04-06,Customer was satisfied with the service.,Positive
CALL4556,C10931,2025-07-02,Customer is happy with the product.,Positive
CALL4557,C10049,2026-01-29,Customer contacted support for general information.,Neutral
CALL4558,C10564,2025-03-17,Customer said they may consider another provider.,Negative
CALL4559,C10800,2025-08-30,Customer contacted support for general information.,Neutral
CALL4560,C10462,2025-12-08,Customer contacted support for general information.,Neutral
CALL4561,C10295,2025-08-27,Customer appreciated the quick resolution.,Positive
CALL4562,C10688,2025-01-12,Customer appreciated the quick resolution.,Positive
CALL4563,C10399,2025-11-26,Customer said they may consider another provider.,Negative
CALL4564,C10662,2026-07-06,Customer appreciated the quick resolution.,Positive
CALL4565,C10193,2025-07-26,Customer is happy with the product.,Positive
CALL4566,C10556,2025-10-18,Customer is happy with the product.,Positive
CALL4567,C10284,2026-02-14,Customer is happy with the product.,Positive
CALL4568,C10529,2025-07-21,Customer was satisfied with the service.,Positive
CALL4569,C10740,2025-07-13,Customer contacted support for general information.,Neutral
CALL4570,C10423,2025-01-03,Customer is happy with the product.,Positive
CALL4571,C10668,2025-01-16,Customer appreciated the quick resolution.,Positive
CALL4572,C10760,2025-01-16,Customer appreciated the quick resolution.,Positive
CALL4573,C10303,2025-11-19,Customer appreciated the quick resolution.,Positive
CALL4574,C10934,2026-08-27,Customer is happy with the product.,Positive
CALL4575,C10483,2025-06-28,Customer is happy with the product.,Positive
CALL4576,C10491,2026-01-25,Customer is happy with the product.,Positive
CALL4577,C10872,2026-01-18,Customer is happy with the product.,Positive
CALL4578,C10875,2026-05-07,Customer appreciated the quick resolution.,Positive
CALL4579,C10934,2025-01-20,Customer expressed dissatisfaction with pricing.,Negative
CALL4580,C10617,2026-05-01,Customer appreciated the quick resolution.,Positive
CALL4581,C10875,2026-02-19,Customer contacted support for general information.,Neutral
CALL4582,C10177,2026-04-03,Customer was satisfied with the service.,Positive
CALL4583,C10400,2025-06-11,Customer expressed dissatisfaction with pricing.,Negative
CALL4584,C10253,2026-04-10,Customer complained about delayed service.,Negative
CALL4585,C10684,2025-04-24,Customer expressed dissatisfaction with pricing.,Negative
CALL4586,C10960,2025-11-08,Customer said they may consider another provider.,Negative
CALL4587,C10028,2025-06-09,Customer said they may consider another provider.,Negative
CALL4588,C10162,2025-04-19,Customer reported repeated unresolved issues.,Negative
CALL4589,C10934,2025-04-12,Customer contacted support for general information.,Neutral
CALL4590,C10939,2026-08-16,Customer contacted support for general information.,Neutral
CALL4591,C10454,2025-06-16,Customer is happy with the product.,Positive
CALL4592,C10110,2025-09-14,Customer appreciated the quick resolution.,Positive
CALL4593,C10704,2025-11-27,Customer appreciated the quick resolution.,Positive
CALL4594,C10068,2026-03-13,Customer was satisfied with the service.,Positive
CALL4595,C10068,2025-09-16,Customer expressed dissatisfaction with pricing.,Negative
CALL4596,C10319,2025-08-27,Customer reported repeated unresolved issues.,Negative
CALL4597,C10505,2026-06-10,Customer contacted support for general information.,Neutral
CALL4598,C10070,2025-08-08,Customer was satisfied with the service.,Positive
CALL4599,C10261,2025-09-25,Customer reported repeated unresolved issues.,Negative
CALL4600,C10606,2026-07-28,Customer is happy with the product.,Positive
CALL4601,C10085,2025-09-30,Customer appreciated the quick resolution.,Positive
CALL4602,C10018,2026-02-10,Customer contacted support for general information.,Neutral
CALL4603,C10264,2026-04-21,Customer said they may consider another provider.,Negative
CALL4604,C10107,2026-02-12,Customer reported repeated unresolved issues.,Negative
CALL4605,C10394,2026-02-06,Customer contacted support for general information.,Neutral
CALL4606,C10020,2025-01-17,Customer contacted support for general information.,Neutral
CALL4607,C10642,2025-04-14,Customer was satisfied with the service.,Positive
CALL4608,C10063,2025-12-04,Customer contacted support for general information.,Neutral
CALL4609,C10314,2025-07-08,Customer complained about delayed service.,Negative
CALL4610,C10088,2025-07-17,Customer was satisfied with the service.,Positive
CALL4611,C10474,2026-05-06,Customer reported repeated unresolved issues.,Negative
CALL4612,C10729,2025-11-09,Customer appreciated the quick resolution.,Positive
CALL4613,C10042,2025-03-28,Customer expressed dissatisfaction with pricing.,Negative
CALL4614,C10561,2025-11-11,Customer appreciated the quick resolution.,Positive
CALL4615,C10695,2025-11-10,Customer reported repeated unresolved issues.,Negative
CALL4616,C10897,2025-04-01,Customer was satisfied with the service.,Positive
CALL4617,C10304,2026-08-22,Customer is happy with the product.,Positive
CALL4618,C10565,2026-04-18,Customer appreciated the quick resolution.,Positive
CALL4619,C10934,2026-06-15,Customer contacted support for general information.,Neutral
CALL4620,C10008,2025-07-26,Customer appreciated the quick resolution.,Positive
CALL4621,C10552,2025-10-27,Customer was satisfied with the service.,Positive
CALL4622,C10283,2026-03-14,Customer contacted support for general information.,Neutral
CALL4623,C10022,2026-08-18,Customer contacted support for general information.,Neutral
CALL4624,C10741,2025-08-13,Customer was satisfied with the service.,Positive
CALL4625,C10135,2025-04-10,Customer is happy with the product.,Positive
CALL4626,C10983,2025-06-11,Customer was satisfied with the service.,Positive
CALL4627,C10232,2025-10-06,Customer expressed dissatisfaction with pricing.,Negative
CALL4628,C10120,2026-03-28,Customer complained about delayed service.,Negative
CALL4629,C10329,2026-06-08,Customer is happy with the product.,Positive
CALL4630,C10604,2025-11-21,Customer is happy with the product.,Positive
CALL4631,C10200,2025-09-18,Customer complained about delayed service.,Negative
CALL4632,C10857,2025-09-04,Customer appreciated the quick resolution.,Positive
CALL4633,C10754,2026-03-05,Customer appreciated the quick resolution.,Positive
CALL4634,C10860,2026-07-09,Customer contacted support for general information.,Neutral
CALL4635,C10923,2026-02-24,Customer complained about delayed service.,Negative
CALL4636,C10468,2026-01-20,Customer contacted support for general information.,Neutral
CALL4637,C10241,2025-10-02,Customer contacted support for general information.,Neutral
CALL4638,C10671,2025-08-19,Customer complained about delayed service.,Negative
CALL4639,C10754,2026-04-29,Customer contacted support for general information.,Neutral
CALL4640,C10755,2025-04-30,Customer complained about delayed service.,Negative
CALL4641,C10766,2026-07-31,Customer was satisfied with the service.,Positive
CALL4642,C10410,2026-06-27,Customer contacted support for general information.,Neutral
CALL4643,C10341,2026-04-15,Customer was satisfied with the service.,Positive
CALL4644,C10306,2025-06-13,Customer expressed dissatisfaction with pricing.,Negative
CALL4645,C10800,2026-01-15,Customer contacted support for general information.,Neutral
